45
45
46
48
48
42
51
48
52
48
45
47
49
46
49
43
48
45
46
52
43
47
49
49
54
45
49
49
49
47
47
45
44
48
39
47
47
47
42
49
47
48
48
47
45
44
47
49
48
50
50
50
47
48
50
50
50
50
48
41
49
47
48
45
46
47
47
50
45
51
46
48
46
46
43
45
44
43
47
51
47
50
50
46
45
49
43
50
49
51
48
49
45
53
45
46
48
47
46
47
38
29
37
39
40
39
27
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
26
26
55
51
65
71
59
64
62
61
50
53
67
60
57
66
67
75
63
64
56
60
61
65
62
47
52
49
50
62
52
65
67
59
63
61
65
59
57
63
58
62
52
51
52
62
55
48
49
58
55
55
62
65
65
67
66
62
63
65
52
51
50
49
58
62
64
66
59
58
75
70
67
60
66
63
69
66
59
58
52
50
53
54
53
48
47
52
41
41
50
49
59
44
34
39
40
37
41
40
43
41
30
30
30
30
30
30
30
30
30
30
30
30
31
30
31
31
42
56
42
36
37
39
39
38
66
48
53
44
37
36
52
59
52
35
37
35
36
39
40
41
42
41
42
28
28
28
28
53
48
48
45
48
47
48
47
43
42
44
43
46
41
48
53
42
51
50
47
51
42
47
43
48
47
50
45
48
43
43
45
49
47
44
46
45
39
49
48
49
47
47
43
50
42
49
46
52
45
45
45
44
49
45
45
47
50
45
45
45
50
48
48
51
46
47
51
51
47
47
41
44
48
42
46
47
45
48
46
44
46
41
41
43
42
48
45
48
42
44
41
43
38
46
47
47
49
47
46
42
55
57
67
67
55
53
54
53
55
54
54
50
46
47
47
51
42
45
46
49
50
47
47
50
46
46
41
48
47
50
54
41
49
47
45
50
48
51
47
42
46
58
72
63
59
76
69
62
62
66
60
55
56
66
73
61
61
51
56
61
60
64
53
70
68
64
73
64
69
62
71
68
60
58
74
69
58
62
62
57
58
61
73
60
52
53
50
59
51
57
56
61
64
58
69
56
64
60
60
67
60
61
59
51
61
54
52
56
63
53
67
61
68
59
58
59
67
49
50
53
53
49
48
47
51
46
47
46
45
52
46
49
50
52
51
48
51
55
57
50
56
49
53
50
50
48
52
49
49
47
46
53
49
50
50
50
46
44
50
50
56
48
52
46
47
46
48
53
47
50
54
47
48
53
52
46
51
49
51
55
51
43
46
49
55
58
53
51
45
55
49
51
52
51
53
53
46
